"","beta[2]","beta[4]","beta[15]","beta[26]","beta[29]","beta[41]","beta[52]","beta[64]","beta[81]","beta[86]","beta[87]","beta[105]","beta[133]","beta[148]","beta[158]","beta[162]","beta[165]","beta[209]","beta[228]","beta[241]"
"279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.88344,0
"280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.87674,0
"281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.39822,0
"282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.66961,0
"283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.38517,0
"284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95103,0
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.50691,0
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.12571,0
"287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36138,0
"288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.68326,0
"289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5014,0
"290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.61704,0
"291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.76429,0
"292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.49332,0
"293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.32873,0
"294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.03194,0
"295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.52748,0
"296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.60987,0
"297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.66534,0
"298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.16766,0
"299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.77674,0
"300",0,0,0,0,0,0,0,0,0,-0.249147,0,0,0,0,0,0,0,0,-6.78149,0
"301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.60689,0
"302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.68917,0
"303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.52165,0
"304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.34342,0
"305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.03644,0
"306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.22287,0
"307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.08257,0
"308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.06858,0
"309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.26579,0
"310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.40589,0
"311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.67315,0
"312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991778,0,0,-6.30071,0
"313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48997,0,0,-5.8798,0
"314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.02454,0
"315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.2012,0
"316",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.85355,0
"317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.18501,0
"318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.21717,0
"319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.76393,0
"320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.63245,0
"321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.27765,0
"322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.88822,0
"323",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.527,0
"324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.53932,0
"325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.56295,0
"326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.41873,0
"327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.75858,0
"328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.02843,0
"329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.23406,0
"330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.00663,0
"331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.98068,0
"332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.028,0
"333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.14854,0
"334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.33747,0
"335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.14589,0
"336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.1206,0
"337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.98524,0
"338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.70693,0
"339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.8711,0
"340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.06478,0
"341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.50973,0
"342",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.57191,0
"343",0,0,0,0,0,0,0,0,0,0,0.038726,0,0,0,0,0,0,0,-6.75226,0
"344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.91904,0
"345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29209,0
"346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.97308,0
"347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.88019,0
"348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95167,0
"349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.34573,0
"350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.15226,0
"351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.60777,0
"352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.39167,0
"353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.58367,0
"354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.61679,0
"355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.85014,0
"356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.43884,0
"357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.23646,0
"358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.70829,0
"359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.39542,0
"360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.41011,0
"361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.28127,0
"362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.00381,0
"363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.59178,0
"364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.80211,0
"365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81923,0
"366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.8553,0
"367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5671,0
"368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.26815,0
"369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.49571,0
"370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.64099,0
"371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.52519,0
"372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.45042,0
"373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95413,0
"374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.35242,0
"375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.34891,0
"376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.88951,0
"377",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.30491,0
"378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.50389,0
"379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7244,0
"380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.87398,0
"381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.97634,0
"382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.338042,-6.85701,0
"383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.79767,-6.80921,0
"384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.926731,-7.24734,0
"385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.971256,-6.62009,0
"386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309902,0,0,-0.870058,-6.82427,0
"387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.668008,-7.17997,0
"388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.593045,-7.01844,0
"389",0,0,0,0,0,0,0,0,0,0,0,0,0.0591241,0,0,0,0,-0.451601,-7.47084,0
"390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.397365,-7.08068,0
"391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.843625,-7.55063,0
"392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.756289,-7.0692,0
"393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.479535,-6.80937,0
"394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0377,0
"395",0,0,0,0,-0.869745,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.10436,0
"396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.04821,0
"397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.73621,0
"398",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.66227,0
"399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.71097,0
"400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.92262,0
"401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.50848,0
"402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.58383,0
"403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.85445,0
"404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.53028,0
"405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.87114,0
"406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.68725,0
"407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.63341,0
"408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.40829,0
"409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.08038,0
"410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.50283,0
"411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6355,0
"412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.61881,0
"413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.76912,0
"414",0,0,0,0,0,0,0,0,0,0,0,0,0,0.290615,0,0,0,0,-6.5199,0
"415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.48248,0
"416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.27927,0
"417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.2719,0
"418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.45739,0
"419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.42092,0
"420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.59774,0
"421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.22747,0
"422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.43244,0
"423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.72977,0
"424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.69635,0
"425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.48765,0
"426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.39788,0
"427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.60852,0
"428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7024,0
"429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.77569,0
"430",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11241,0,0,0,0,-6.9462,0
"431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.16068,0
"432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.72045,0
"433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81886,0
"434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.56605,0
"435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29964,0
"436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.41086,0
"437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.27747,0
"438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29081,0
"439",0,0,0,0,0,0,0,0.136507,0,0,0,0,0,0,0,0,0,0,-6.0553,0
"440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.9547,0
"441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.45969,0
"442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.69509,0
"443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.66697,0
"444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.18056,0
"445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.61968,0
"446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.76478,0
"447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.61613,0
"448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.3972,0
"449",0,0,0.0631215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.50236,0
"450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.47884,0
"451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.51715,0
"452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.43192,0
"453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.42816,0
"454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.17041,0
"455",0,0,0,0,0,0,0,0,0,0,0,-0.20661,0,0,0,0,0,0,-6.39994,0
"456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.51029,0
"457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.64174,0
"458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.14486,0
"459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.42292,0
"460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.86745,0
"461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.21401,0
"462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.47318,0
"463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.56799,0
"464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.866984,0,-6.36929,0
"465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.557902,0,-6.06885,0
"466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.28766,0
"467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.28984,0
"468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.78865,0
"469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.16667,0
"470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.64168,0
"471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.77291,0
"472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.52248,0
"473",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.32123,0
"474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.42382,0
"475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.47704,0
"476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.40331,0
"477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.43601,0
"478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.67707,0
"479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.14581,0
"480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.16069,0
"481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.23688,0
"482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95366,0
"483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.05184,0
"484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.61992,0
"485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.56883,0
"486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.50202,0
"487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.8778,0
"488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.92676,0
"489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.52902,0
"490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.57947,0
"491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.63687,0
"492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95298,0
"493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.53136,0
"494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5899,0
"495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.09715,0
"496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.21054,0
"497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.32336,0
"498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.94395,0
"499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.27279,0
"500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.42113,0
"501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.4926,0
"502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.53918,0
"503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.48711,0
"504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.36125,0
"505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.3125,0
"506",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.32489,0
"507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.63867,0
"508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.24351,0
"509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.43024,0
"510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.40998,0
"511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6548,0
"512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.50581,0
"513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.71592,0
"514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.34284,0
"515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.65659,0
"516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.69254,0
"517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.92383,0
"518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.70378,0
"519",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.32021,0
"520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0295,0
"521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.31983,0
"522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.39389,0
"523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.58848,0
"524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.99374,0
"525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.63463,0
"526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.51726,0
"527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.61755,0
"528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.6134,0
"529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.55803,0
"530",0,0,0,0,0,0,0,0,0,0.0655818,0,0,0,0,0,0,0,0,-6.42978,0
"531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.43115,0
"532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.1893,0
"533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.18508,0
"534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.9908,0
"535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.08651,0
"536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.07357,0
"537",-0.300354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.41311,0
"538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.21418,0
"539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.3421,0
"540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.64071,0
"541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.48045,0
"542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.46227,0
"543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29485,0
"544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.34249,0
"545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.29385,0
"546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.52928,0
"547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.4064,0
"548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.84792,0
"549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.40432,0
"550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.46619,0
"551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.08792,0
"552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.04849,0
"553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.35584,0
"554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.56804,0
"555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.66016,0
"556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.62452,0
"557",0,0,0,0,0.0424385,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.61412,0
"558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.81021,0
"559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.71326,0
"560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.59118,0
"561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.16741,0
"562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.05214,0
"563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.17199,0
"564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.94726,0
"565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.04686,0
"566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.08116,0
"567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.9708,0
"568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.39686,0
"569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.46601,0
"570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.57668,0
